"TransactionId","BatchId","CustomerId","CurrencyCode","CountryCode","ProviderId","ProductId","ProductCategory","ChannelId","Amount","Value","TransactionStartTime"
"TransactionId_9883","BatchId_16387","CustomerId_282","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"1/2/19 5:48:05"
"TransactionId_8368","BatchId_18207","CustomerId_439","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",2000,2000,"1/2/19 5:30:58"
"TransactionId_17382","BatchId_17115","CustomerId_282","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",15000,15000,"1/2/19 5:26:55"
"TransactionId_4224","BatchId_10588","CustomerId_468","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",2000,2000,"1/2/19 5:12:45"
"TransactionId_3622","BatchId_13189","CustomerId_381","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"1/2/19 5:10:43"
"TransactionId_16165","BatchId_15916","CustomerId_47","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1200,1200,"1/2/19 5:05:40"
"TransactionId_8817","BatchId_9982","CustomerId_361","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",50000,50000,"1/2/19 4:35:43"
"TransactionId_11437","BatchId_6306","CustomerId_390","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",10000,10000,"1/2/19 4:34:02"
"TransactionId_18285","BatchId_17605","CustomerId_364","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2200,2200,"1/2/19 4:17:48"
"TransactionId_15925","BatchId_12229","CustomerId_364","UGX","256","ProviderId_5","ProductId_15","utility_bill","ChannelId_3",10000,11200,"1/2/19 4:15:37"
"TransactionId_13066","BatchId_9711","CustomerId_468","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1500,1500,"1/2/19 4:05:50"
"TransactionId_13288","BatchId_18551","CustomerId_47","UGX","256","ProviderId_2","ProductId_9","utility_bill","ChannelId_3",38500,41655,"1/2/19 3:58:06"
"TransactionId_14822","BatchId_12820","CustomerId_385","UGX","256","ProviderId_2","ProductId_8","data_bundles","ChannelId_3",500,500,"1/2/19 3:13:26"
"TransactionId_16481","BatchId_15760","CustomerId_348","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",8000,8000,"31/1/19 22:02:19"
"TransactionId_12856","BatchId_13529","CustomerId_331","UGX","256","ProviderId_3","ProductId_15","utility_bill","ChannelId_3",10000,11200,"31/1/19 22:01:16"
"TransactionId_5855","BatchId_5109","CustomerId_331","UGX","256","ProviderId_3","ProductId_7","airtime","ChannelId_3",10000,10000,"31/1/19 21:58:50"
"TransactionId_3916","BatchId_14583","CustomerId_348","UGX","256","ProviderId_5","ProductId_15","utility_bill","ChannelId_3",20000,21800,"31/1/19 21:51:48"
"TransactionId_3310","BatchId_3699","CustomerId_348","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",20000,20000,"31/1/19 21:45:09"
"TransactionId_3413","BatchId_11526","CustomerId_348","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",10000,10000,"31/1/19 21:22:35"
"TransactionId_12381","BatchId_8423","CustomerId_348","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",10000,10000,"31/1/19 21:19:57"
"TransactionId_5539","BatchId_7150","CustomerId_264","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 20:49:21"
"TransactionId_14903","BatchId_10897","CustomerId_257","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"31/1/19 20:21:47"
"TransactionId_18377","BatchId_9553","CustomerId_257","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",2000,2000,"31/1/19 20:20:35"
"TransactionId_11936","BatchId_7175","CustomerId_264","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 20:13:25"
"TransactionId_7589","BatchId_3517","CustomerId_264","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",5000,5000,"31/1/19 20:11:53"
"TransactionId_5181","BatchId_10824","CustomerId_264","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",4500,4500,"31/1/19 19:51:17"
"TransactionId_15800","BatchId_10381","CustomerId_381","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 19:35:06"
"TransactionId_12259","BatchId_10261","CustomerId_314","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1300,1300,"31/1/19 19:29:30"
"TransactionId_15368","BatchId_17280","CustomerId_348","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",3000,3000,"31/1/19 19:27:35"
"TransactionId_9120","BatchId_16626","CustomerId_337","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1500,1500,"31/1/19 19:26:09"
"TransactionId_6149","BatchId_11998","CustomerId_348","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",2000,2000,"31/1/19 19:25:37"
"TransactionId_5585","BatchId_3647","CustomerId_369","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",500,500,"31/1/19 19:22:25"
"TransactionId_14832","BatchId_18384","CustomerId_369","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",1000,1000,"31/1/19 19:18:12"
"TransactionId_3770","BatchId_3379","CustomerId_369","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 19:17:10"
"TransactionId_18884","BatchId_3114","CustomerId_282","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",5000,5000,"31/1/19 18:37:58"
"TransactionId_4093","BatchId_13483","CustomerId_264","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",3000,3000,"31/1/19 18:37:28"
"TransactionId_16912","BatchId_11104","CustomerId_369","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 18:13:16"
"TransactionId_5627","BatchId_17330","CustomerId_381","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",3000,3000,"31/1/19 17:59:27"
"TransactionId_6311","BatchId_6902","CustomerId_282","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 17:34:08"
"TransactionId_5583","BatchId_11163","CustomerId_337","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",900,900,"31/1/19 17:32:24"
"TransactionId_8218","BatchId_15837","CustomerId_282","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 17:31:16"
"TransactionId_18144","BatchId_3791","CustomerId_264","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 17:29:47"
"TransactionId_12066","BatchId_11012","CustomerId_369","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",2000,2000,"31/1/19 17:21:39"
"TransactionId_13026","BatchId_17823","CustomerId_48","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",570,570,"31/1/19 17:14:29"
"TransactionId_16067","BatchId_4018","CustomerId_369","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",2000,2000,"31/1/19 17:11:01"
"TransactionId_17223","BatchId_11291","CustomerId_342","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1200,1200,"31/1/19 16:55:54"
"TransactionId_8911","BatchId_18978","CustomerId_346","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 16:54:50"
"TransactionId_11783","BatchId_3869","CustomerId_342","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",1500,1500,"31/1/19 16:51:00"
"TransactionId_12663","BatchId_6771","CustomerId_461","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",3000,3000,"31/1/19 16:49:50"
"TransactionId_10111","BatchId_13611","CustomerId_337","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",900,900,"31/1/19 16:44:42"
"TransactionId_9194","BatchId_8127","CustomerId_16","UGX","256","ProviderId_4","ProductId_1","airtime","ChannelId_3",500,500,"31/1/19 16:41:28"
"TransactionId_7483","BatchId_7521","CustomerId_337","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",500,500,"31/1/19 16:37:15"
"TransactionId_3277","BatchId_15600","CustomerId_264","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"31/1/19 16:30:13"
"TransactionId_9601","BatchId_5826","CustomerId_461","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",5000,5000,"31/1/19 16:26:01"
"TransactionId_15117","BatchId_5999","CustomerId_282","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",5000,5000,"31/1/19 16:24:06"
"TransactionId_19018","BatchId_13181","CustomerId_264","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",5000,5000,"31/1/19 16:17:25"
"TransactionId_4244","BatchId_13966","CustomerId_264","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",5000,5000,"31/1/19 16:14:58"
"TransactionId_11402","BatchId_4465","CustomerId_264","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 16:11:54"
"TransactionId_3002","BatchId_8317","CustomerId_315","UGX","256","ProviderId_5","ProductId_8","data_bundles","ChannelId_3",1000,1000,"31/1/19 16:06:05"
"TransactionId_16859","BatchId_7016","CustomerId_315","UGX","256","ProviderId_2","ProductId_10","financial_services","ChannelId_3",1000,1000,"31/1/19 16:03:55"
"TransactionId_18409","BatchId_3816","CustomerId_211","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 15:34:37"
"TransactionId_17083","BatchId_6680","CustomerId_369","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 15:31:02"
"TransactionId_9008","BatchId_3018","CustomerId_369","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",1000,1000,"31/1/19 15:27:13"
"TransactionId_10728","BatchId_17527","CustomerId_381","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 15:25:29"
"TransactionId_14187","BatchId_12678","CustomerId_282","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 15:24:01"
"TransactionId_9393","BatchId_14221","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 15:09:50"
"TransactionId_3697","BatchId_5282","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 15:08:52"
"TransactionId_9737","BatchId_16778","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 15:07:54"
"TransactionId_15143","BatchId_7983","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 15:04:43"
"TransactionId_5839","BatchId_8686","CustomerId_237","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 14:58:35"
"TransactionId_5246","BatchId_16370","CustomerId_337","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 14:58:24"
"TransactionId_8920","BatchId_5454","CustomerId_237","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",900,900,"31/1/19 14:55:34"
"TransactionId_12364","BatchId_6753","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 14:55:17"
"TransactionId_15300","BatchId_7975","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 14:52:15"
"TransactionId_14979","BatchId_16479","CustomerId_99","UGX","256","ProviderId_2","ProductId_7","airtime","ChannelId_3",5000,5000,"31/1/19 14:39:13"
"TransactionId_5846","BatchId_7160","CustomerId_369","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",2000,2000,"31/1/19 14:22:20"
"TransactionId_14212","BatchId_10101","CustomerId_369","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",2000,2000,"31/1/19 14:21:25"
"TransactionId_11853","BatchId_11134","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 14:15:08"
"TransactionId_4986","BatchId_18319","CustomerId_72","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 14:11:08"
"TransactionId_3732","BatchId_3282","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"31/1/19 14:10:11"
"TransactionId_18908","BatchId_9993","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 14:07:55"
"TransactionId_11721","BatchId_10872","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 14:06:58"
"TransactionId_14720","BatchId_13663","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 14:02:43"
"TransactionId_17909","BatchId_5524","CustomerId_340","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 14:01:14"
"TransactionId_15185","BatchId_16927","CustomerId_340","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 14:00:18"
"TransactionId_6357","BatchId_4347","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 13:59:00"
"TransactionId_9043","BatchId_11003","CustomerId_381","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",13000,13000,"31/1/19 13:54:48"
"TransactionId_8121","BatchId_16990","CustomerId_337","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1800,1800,"31/1/19 13:54:19"
"TransactionId_8030","BatchId_4419","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 13:41:08"
"TransactionId_11979","BatchId_17503","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 13:38:41"
"TransactionId_13568","BatchId_5355","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 13:35:58"
"TransactionId_18855","BatchId_16631","CustomerId_72","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",1000,1000,"31/1/19 13:35:10"
"TransactionId_15857","BatchId_16774","CustomerId_72","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 13:31:11"
"TransactionId_17249","BatchId_4135","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 13:30:18"
"TransactionId_9449","BatchId_16151","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 13:28:03"
"TransactionId_12609","BatchId_5307","CustomerId_337","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",900,900,"31/1/19 13:28:03"
"TransactionId_4400","BatchId_7196","CustomerId_243","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 13:23:37"
"TransactionId_3927","BatchId_7242","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 13:19:25"
"TransactionId_12964","BatchId_7728","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"31/1/19 13:16:14"
"TransactionId_12421","BatchId_16597","CustomerId_288","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 13:14:35"
"TransactionId_11095","BatchId_5720","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"31/1/19 13:06:13"
"TransactionId_12204","BatchId_13227","CustomerId_374","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 12:54:34"
"TransactionId_15349","BatchId_8171","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 12:51:21"
"TransactionId_5595","BatchId_14579","CustomerId_257","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 12:51:05"
"TransactionId_13387","BatchId_11777","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 12:50:32"
"TransactionId_4027","BatchId_5708","CustomerId_257","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",1000,1000,"31/1/19 12:49:38"
"TransactionId_14397","BatchId_12639","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 12:49:37"
"TransactionId_11474","BatchId_10012","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 12:48:51"
"TransactionId_13956","BatchId_16529","CustomerId_337","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 12:36:47"
"TransactionId_10217","BatchId_9466","CustomerId_188","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",1000,1000,"31/1/19 12:29:06"
"TransactionId_4448","BatchId_13842","CustomerId_369","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 12:26:50"
"TransactionId_18167","BatchId_6698","CustomerId_398","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2500,2500,"31/1/19 12:02:01"
"TransactionId_3085","BatchId_5191","CustomerId_233","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",5000,5000,"31/1/19 11:59:31"
"TransactionId_12429","BatchId_12074","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 11:44:24"
"TransactionId_9687","BatchId_5526","CustomerId_27","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 11:42:41"
"TransactionId_10654","BatchId_19234","CustomerId_72","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",2000,2000,"31/1/19 11:41:01"
"TransactionId_5501","BatchId_17685","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 11:39:48"
"TransactionId_3932","BatchId_3489","CustomerId_27","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 11:39:22"
"TransactionId_9076","BatchId_11666","CustomerId_27","UGX","256","ProviderId_3","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 11:37:32"
"TransactionId_13176","BatchId_14436","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 11:30:49"
"TransactionId_13220","BatchId_5042","CustomerId_27","UGX","256","ProviderId_4","ProductId_7","airtime","ChannelId_3",500,500,"31/1/19 11:27:27"
"TransactionId_8462","BatchId_18471","CustomerId_72","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 11:23:00"
"TransactionId_5779","BatchId_13718","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 11:17:51"
"TransactionId_6181","BatchId_4350","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 11:13:59"
"TransactionId_9380","BatchId_10205","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 11:08:53"
"TransactionId_10475","BatchId_17018","CustomerId_27","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",500,500,"31/1/19 10:50:19"
"TransactionId_9029","BatchId_17890","CustomerId_27","UGX","256","ProviderId_3","ProductId_7","airtime","ChannelId_3",500,500,"31/1/19 10:48:47"
"TransactionId_8267","BatchId_15820","CustomerId_72","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",2000,2000,"31/1/19 10:48:32"
"TransactionId_10751","BatchId_10020","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 10:45:52"
"TransactionId_3946","BatchId_11458","CustomerId_72","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 10:44:15"
"TransactionId_7834","BatchId_3069","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 10:43:22"
"TransactionId_18988","BatchId_16998","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 10:42:33"
"TransactionId_3342","BatchId_9838","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 10:37:41"
"TransactionId_6896","BatchId_3820","CustomerId_72","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",4000,4000,"31/1/19 10:30:40"
"TransactionId_6922","BatchId_14238","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 10:23:53"
"TransactionId_5612","BatchId_5207","CustomerId_72","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",1500,1500,"31/1/19 10:18:06"
"TransactionId_3719","BatchId_6147","CustomerId_337","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",600,600,"31/1/19 10:17:06"
"TransactionId_19159","BatchId_14706","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 10:16:14"
"TransactionId_7925","BatchId_10937","CustomerId_72","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 10:10:31"
"TransactionId_3079","BatchId_12735","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 10:09:53"
"TransactionId_18797","BatchId_11303","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 10:08:22"
"TransactionId_14906","BatchId_4469","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 10:00:38"
"TransactionId_16442","BatchId_10793","CustomerId_138","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_2",3000,3000,"31/1/19 9:46:49"
"TransactionId_13889","BatchId_6860","CustomerId_168","UGX","256","ProviderId_4","ProductId_1","airtime","ChannelId_3",5500,5500,"31/1/19 9:46:07"
"TransactionId_14394","BatchId_15284","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 9:38:34"
"TransactionId_14216","BatchId_18607","CustomerId_72","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1500,1500,"31/1/19 9:31:49"
"TransactionId_11994","BatchId_11388","CustomerId_369","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",2500,2500,"31/1/19 9:31:44"
"TransactionId_9216","BatchId_5931","CustomerId_369","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",3000,3000,"31/1/19 9:28:18"
"TransactionId_15789","BatchId_6369","CustomerId_308","UGX","256","ProviderId_4","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 9:20:18"
"TransactionId_12284","BatchId_15751","CustomerId_57","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",500,500,"31/1/19 9:19:19"
"TransactionId_7792","BatchId_19256","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 9:14:45"
"TransactionId_4051","BatchId_7461","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 9:13:22"
"TransactionId_4102","BatchId_11314","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 9:11:08"
"TransactionId_8961","BatchId_11553","CustomerId_282","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 9:07:23"
"TransactionId_8784","BatchId_6177","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 9:05:40"
"TransactionId_8435","BatchId_13877","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 8:58:15"
"TransactionId_5942","BatchId_9062","CustomerId_282","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",2000,2000,"31/1/19 8:56:44"
"TransactionId_12279","BatchId_11638","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 8:44:49"
"TransactionId_18097","BatchId_8698","CustomerId_72","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",1000,1000,"31/1/19 8:37:33"
"TransactionId_6010","BatchId_4219","CustomerId_311","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 8:35:30"
"TransactionId_6780","BatchId_7156","CustomerId_374","UGX","256","ProviderId_5","ProductId_9","utility_bill","ChannelId_3",8530,9686,"31/1/19 8:26:15"
"TransactionId_15921","BatchId_6382","CustomerId_72","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",1000,1000,"31/1/19 8:26:04"
"TransactionId_16017","BatchId_14737","CustomerId_50","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",900,900,"31/1/19 8:10:13"
"TransactionId_10769","BatchId_4633","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 7:57:38"
"TransactionId_13402","BatchId_11819","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1500,1500,"31/1/19 7:53:11"
"TransactionId_4481","BatchId_8603","CustomerId_369","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 7:52:20"
"TransactionId_12416","BatchId_10643","CustomerId_72","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 7:48:59"
"TransactionId_16305","BatchId_6961","CustomerId_211","UGX","256","ProviderId_5","ProductId_1","airtime","ChannelId_3",5000,5000,"31/1/19 7:47:03"
"TransactionId_19199","BatchId_11127","CustomerId_282","UGX","256","ProviderId_5","ProductId_7","airtime","ChannelId_3",2000,2000,"31/1/19 7:46:21"
"TransactionId_17321","BatchId_11842","CustomerId_369","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",700,700,"31/1/19 7:46:17"
"TransactionId_12068","BatchId_16616","CustomerId_243","UGX","256","ProviderId_5","ProductId_13","tv","ChannelId_3",3500,3500,"31/1/19 7:43:41"
"TransactionId_12772","BatchId_3610","CustomerId_369","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",2000,2000,"31/1/19 7:42:12"
"TransactionId_14253","BatchId_12744","CustomerId_358","UGX","256","ProviderId_5","ProductId_15","utility_bill","ChannelId_3",8000,9140,"31/1/19 7:41:11"
"TransactionId_7308","BatchId_16256","CustomerId_243","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",15000,15000,"31/1/19 7:40:57"
"TransactionId_9251","BatchId_4166","CustomerId_358","UGX","256","ProviderId_4","ProductId_10","financial_services","ChannelId_3",9000,9000,"31/1/19 7:36:17"
"TransactionId_10911","BatchId_17811","CustomerId_282","UGX","256","ProviderId_5","ProductId_3","airtime","ChannelId_3",1000,1000,"31/1/19 7:32:46"
