index,Amount,AmountLoan,BatchId,ChannelId,CountryCode,Currency,CurrencyCode,CustomerId,CustomerId_FE,CustomerId_ProductCategory_Value_Ratio,CustomerId_ProductCategory_Value_max,CustomerId_ProductCategory_Value_mean,CustomerId_ProductCategory_Value_min,CustomerId_ProductCategory_Value_std,CustomerId_ProductCategory_ct,CustomerId_ProductId_Value_Ratio,CustomerId_ProductId_Value_max,CustomerId_ProductId_Value_mean,CustomerId_ProductId_Value_min,CustomerId_ProductId_Value_std,CustomerId_ProductId_ct,CustomerId_TransactionId_ct,DueDate,DueDateDay,DueDateDayofweek,DueDateElapsed,DueDateIs_month_end,DueDateIs_month_start,DueDateIs_quarter_end,DueDateIs_quarter_start,DueDateIs_year_end,DueDateIs_year_start,InvestorId,IsDefaulted,IsFinalPayBack,IsThirdPartyConfirmed,Issue_Trans_Diff,IssuedDateLoan,LoanApplicationId,LoanId,PaidOnDate,PayBackId,ProductCategory,ProductId,ProductId_ProductCategory,ProviderId,SubscriptionId,ThirdPartyId,TransactionId,TransactionId_FE,TransactionStartTime,TransactionStartTimeDay,TransactionStartTimeDayofweek,TransactionStartTimeDayofyear,TransactionStartTimeElapsed,TransactionStartTimeHour,TransactionStartTimeIs_month_end,TransactionStartTimeIs_month_start,TransactionStartTimeIs_quarter_end,TransactionStartTimeIs_quarter_start,TransactionStartTimeIs_year_end,TransactionStartTimeIs_year_start,TransactionStartTimeMinute,TransactionStartTimeMonth,TransactionStartTimeSecond,TransactionStartTimeWeek,TransactionStatus,Value,Value_CustomerId_max,Value_CustomerId_mean,Value_CustomerId_min,Value_CustomerId_std,Value_Mean_Minus,Value_Mean_Ratio,ext_data_CustomerId_ProductCategory_Value_Ratio,ext_data_CustomerId_ProductCategory_Value_max,ext_data_CustomerId_ProductCategory_Value_mean,ext_data_CustomerId_ProductCategory_Value_min,ext_data_CustomerId_ProductCategory_Value_std,ext_data_CustomerId_ProductId_Value_Ratio,ext_data_CustomerId_ProductId_Value_max,ext_data_CustomerId_ProductId_Value_mean,ext_data_CustomerId_ProductId_Value_min,ext_data_CustomerId_ProductId_Value_std,ext_data_Value_CustomerId_max,ext_data_Value_CustomerId_mean,ext_data_Value_CustomerId_min,ext_data_Value_CustomerId_std,meanTransactionPerLoan,rejected_CustomerId_FE,rejected_loan_ratio,pc1,pc2,pc3,kmeans
1477,-1000.0,1485.0,BatchId_317,ChannelId_1,256,UGX,UGX,194,0.0006131208,0.625,2000.0,1600.0,1000.0,547.72253,1.0,0.6666667,2000.0,1500.0,1000.0,577.3503,1.0,1.0,2019-03-25 09:18:52,25,0,1553505532,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-23 09:18:55,LoanApplicationId_258,LoanId_279,2019-06-27 14:05:57,PayBackId_1913,0,15,15,ProviderId_1,5,ThirdPartyId_1182,TransactionId_327,0.0006131208,2019-02-23 09:18:56,23,5,54,1550913536,9,0,0,0,0,0,0,18,2,56,8,1,1000.0,1000.0,1000.0,1000.0,-1.0,0.0,1.0,0.6734007,6000.0,1485.0,500.0,1554.0355,0.46153843,6000.0,2166.6667,1000.0,2041.2415,5000.0,2492.5,900.0,1431.8395,1.0,3.0,0.75,-0.6421095656299077,0.09565891313747292,-0.6997353775735298,2
1480,-1000.0,1040.0,BatchId_642,ChannelId_1,256,UGX,UGX,55,0.012875536,0.35014516,5000.0,2855.9583,1000.0,1566.504,2.0,0.33775544,5000.0,2960.7222,1000.0,1698.9518,3.0,21.0,2019-03-25 17:06:30,25,0,1553533590,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-23 17:06:33,LoanApplicationId_1340,LoanId_14,2019-02-24 05:24:55,PayBackId_475,0,11,11,ProviderId_1,5,ThirdPartyId_378,TransactionId_1122,0.0006131208,2019-02-23 17:06:34,23,5,54,1550941594,17,0,0,0,0,0,0,6,2,34,8,1,1000.0,10000.0,4048.276,1000.0,2872.1099,-3048.276,0.24701874,0.20738015,11110.0,4822.0625,500.0,3999.664,0.32294777,11110.0,3096.476,615.0,2826.3525,12000.0,3709.5527,500.0,3360.223,1.3809524,2.0,0.08695652,-0.5989436420227033,-0.1842888419614472,-0.028934141722737585,2
1483,-3000.0,4335.0,BatchId_1572,ChannelId_1,256,UGX,UGX,254,0.0006131208,2.3333335,2000.0,1285.7142,1000.0,487.95004,1.0,2.142857,2000.0,1400.0,1000.0,547.72253,1.0,1.0,2019-03-26 08:41:24,26,1,1553589684,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-24 08:41:29,LoanApplicationId_537,LoanId_520,2019-05-16 10:54:13,PayBackId_8,1,12,12,ProviderId_1,5,ThirdPartyId_1456,TransactionId_2643,0.0006131208,2019-02-24 08:41:30,24,6,55,1550997690,8,0,0,0,0,0,0,41,2,30,8,1,3000.0,3000.0,3000.0,3000.0,-1.0,0.0,1.0,2.2222223,2000.0,1350.0,500.0,630.37164,2.25,2000.0,1333.3334,500.0,641.68896,20000.0,11400.0,3000.0,8294.576,1.0,0.0,0.0,-0.1012355765077755,0.045626897954129095,-0.9859219083589745,2
1486,-10000.0,10550.0,BatchId_2403,ChannelId_1,256,UGX,UGX,123,0.0024524832,4.7619047,5500.0,2100.0,1000.0,1917.0289,1.0,4.7619047,5500.0,2100.0,1000.0,1917.0289,1.0,4.0,2019-03-26 12:33:42,26,1,1553603622,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-02-24 12:33:44,LoanApplicationId_1202,LoanId_610,2019-02-27 16:34:49,PayBackId_1040,0,15,15,ProviderId_1,5,ThirdPartyId_260,TransactionId_1089,0.0006131208,2019-02-24 12:33:46,24,6,55,1551011626,12,0,0,0,0,0,0,33,2,46,8,1,10000.0,10000.0,8860.0,6300.0,1515.9155,1140.0,1.1286682,15.0,1000.0,666.6667,500.0,288.67514,15.0,1000.0,666.6667,500.0,288.67514,10000.0,2905.9092,500.0,2650.7483,1.25,0.0,0.0,-0.285662369143353,0.19532143818238268,-1.0892377302916876,2
1487,-10000.0,12096.0,BatchId_1800,ChannelId_1,256,UGX,UGX,33,0.0018393623,3.0608697,10000.0,3659.0908,1000.0,3091.4104,2.0,3.2880733,10000.0,3406.25,1000.0,3555.3657,2.0,3.0,2019-03-26 16:27:09,26,1,1553617629,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-24 16:27:12,LoanApplicationId_1139,LoanId_464,2019-03-05 11:50:23,PayBackId_1878,7,5,4,ProviderId_1,5,ThirdPartyId_1723,TransactionId_404,0.0006131208,2019-02-24 16:27:13,24,6,55,1551025633,16,0,0,0,0,0,0,27,2,13,8,1,11200.0,11200.0,10800.0,10000.0,692.8203,400.0,1.037037,4.1994295,10200.0,2667.029,500.0,3203.6692,4.1002717,10000.0,2731.5264,500.0,3341.5806,20000.0,7605.8823,500.0,5665.7383,1.0,1.0,0.25,0.2058416175482072,-0.36592389672044184,0.12299184618857281,2
1488,-1000.0,1355.0,BatchId_2107,ChannelId_1,256,UGX,UGX,116,0.014714899,-1000.0,-1.0,-1.0,-1.0,-1.0,2.0,-1000.0,-1.0,-1.0,-1.0,-1.0,5.0,24.0,2019-03-26 21:22:40,26,1,1553635360,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,2019-02-24 21:22:47,LoanApplicationId_746,LoanId_358,2019-04-29 14:33:43,PayBackId_1254,1,12,12,ProviderId_1,5,ThirdPartyId_1130,TransactionId_176,0.0006131208,2019-02-24 21:22:47,24,6,55,1551043367,21,0,0,0,0,0,0,22,2,47,8,1,1000.0,7000.0,2082.5,500.0,1550.1058,-1082.5,0.48019207,-1000.0,-1.0,-1.0,-1.0,-1.0,-1000.0,-1.0,-1.0,-1.0,-1.0,32000.0,7673.256,500.0,8963.293,1.0,6.0,0.2,-0.6011615341156991,-2.4137756405130625e-05,-1.2869962028573172,2
1489,-2000.0,2420.0,BatchId_1749,ChannelId_1,256,UGX,UGX,208,0.0067443284,-2000.0,-1.0,-1.0,-1.0,-1.0,2.0,-2000.0,-1.0,-1.0,-1.0,-1.0,4.0,11.0,2019-03-27 06:54:54,27,2,1553669694,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-25 06:54:58,LoanApplicationId_678,LoanId_999,2019-03-31 15:44:32,PayBackId_1548,0,11,11,ProviderId_1,5,ThirdPartyId_1797,TransactionId_474,0.0006131208,2019-02-25 06:54:59,25,0,56,1551077699,6,0,0,0,0,0,0,54,2,59,9,1,2000.0,5000.0,1909.091,500.0,1280.9797,90.90906,1.047619,-2000.0,-1.0,-1.0,-1.0,-1.0,-2000.0,-1.0,-1.0,-1.0,-1.0,45000.0,9384.773,500.0,8945.343,1.0,5.0,0.3125,-0.36134842505124054,-0.01653044144596645,-1.2097135314558867,2
1490,-500.0,520.0,BatchId_2144,ChannelId_1,256,UGX,UGX,134,0.0006131208,-500.0,-1.0,-1.0,-1.0,-1.0,1.0,-500.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2019-03-27 08:11:23,27,2,1553674283,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-25 08:11:26,LoanApplicationId_666,LoanId_300,2019-02-25 13:25:09,PayBackId_1860,0,11,11,ProviderId_1,5,ThirdPartyId_2017,TransactionId_2508,0.0006131208,2019-02-25 08:11:27,25,0,56,1551082287,8,0,0,0,0,0,0,11,2,27,9,1,500.0,500.0,500.0,500.0,-1.0,0.0,1.0,-500.0,-1.0,-1.0,-1.0,-1.0,-500.0,-1.0,-1.0,-1.0,-1.0,2500.0,1295.0,800.0,409.7175,1.0,0.0,0.0,-0.18985400773434905,0.07141518280723301,-1.4983882754588398,2
1495,-2000.0,2220.0,BatchId_77,ChannelId_1,256,UGX,UGX,13,0.0018393623,-2000.0,-1.0,-1.0,-1.0,-1.0,2.0,-2000.0,-1.0,-1.0,-1.0,-1.0,2.0,3.0,2019-03-27 11:01:29,27,2,1553684489,0,0,0,0,0,0,0,0.0,1.0,1.0,-2.0,2019-02-25 11:01:32,LoanApplicationId_779,LoanId_107,2019-03-11 15:20:31,PayBackId_1217,0,11,11,ProviderId_1,5,ThirdPartyId_365,TransactionId_638,0.0006131208,2019-02-25 11:01:34,25,0,56,1551092494,11,0,0,0,0,0,0,1,2,34,9,1,2000.0,3000.0,2553.3333,2000.0,508.46173,-553.33325,0.78328985,-2000.0,-1.0,-1.0,-1.0,-1.0,-2000.0,-1.0,-1.0,-1.0,-1.0,106300.0,13337.546,500.0,22102.354,1.0,0.0,0.0,-0.10821406840320452,-0.19330042707056147,-1.2776930000458093,2
1498,-1000.0,1165.0,BatchId_277,ChannelId_1,256,UGX,UGX,35,0.017780503,-1000.0,-1.0,-1.0,-1.0,-1.0,3.0,-1000.0,-1.0,-1.0,-1.0,-1.0,6.0,29.0,2019-03-27 13:12:23,27,2,1553692343,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-25 13:12:25,LoanApplicationId_1298,LoanId_1576,2019-03-23 07:19:08,PayBackId_629,1,12,12,ProviderId_1,5,ThirdPartyId_1035,TransactionId_1073,0.0006131208,2019-02-25 13:12:26,25,0,56,1551100346,13,0,0,0,0,0,0,12,2,26,9,1,1000.0,11200.0,2644.8276,500.0,2833.6733,-1644.8276,0.37809646,-1000.0,-1.0,-1.0,-1.0,-1.0,-1000.0,-1.0,-1.0,-1.0,-1.0,20000.0,2427.1826,500.0,3277.4805,1.0,9.0,0.23684211,-0.6745929838205342,-0.07563206037466026,-1.181956276792204,2
1499,-192000.0,17000.0,BatchId_2534,ChannelId_1,256,UGX,UGX,237,0.0006131208,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2019-03-27 13:22:04,27,2,1553692924,0,0,0,0,0,0,1,1.0,0.0,1.0,-1.0,2019-02-25 13:22:07,LoanApplicationId_394,LoanId_571,2019-03-06 18:19:50,PayBackId_116,4,8,7,ProviderId_1,4,ThirdPartyId_1343,TransactionId_1654,0.0006131208,2019-02-25 13:22:08,25,0,56,1551100928,13,0,0,0,0,0,0,22,2,8,9,1,192000.0,192000.0,192000.0,192000.0,-1.0,0.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,5.656658882709493,-1.7672058199345997,-0.9194096071962305,2
1503,-192000.0,16000.0,BatchId_1850,ChannelId_1,256,UGX,UGX,1,0.0006131208,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2019-03-27 14:13:15,27,2,1553695995,0,0,0,0,0,0,1,1.0,0.0,1.0,-1.0,2019-02-25 14:13:20,LoanApplicationId_1364,LoanId_49,2019-02-28 18:23:42,PayBackId_1355,4,8,7,ProviderId_1,4,ThirdPartyId_411,TransactionId_1039,0.0006131208,2019-02-25 14:13:21,25,0,56,1551104001,14,0,0,0,0,0,0,13,2,21,9,1,192000.0,192000.0,192000.0,192000.0,0.0,0.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,5000.0,5000.0,5000.0,-1.0,7.0,0.0,0.0,6.747650113109472,-1.9192959548630497,-0.87573876671087,2
1515,-192000.0,32000.0,BatchId_2305,ChannelId_1,256,UGX,UGX,286,0.0006131208,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2019-03-27 14:30:05,27,2,1553697005,0,0,0,0,0,0,1,1.0,0.0,1.0,-1.0,2019-02-25 14:30:07,LoanApplicationId_1121,LoanId_347,2019-03-05 08:41:30,PayBackId_807,4,8,7,ProviderId_1,4,ThirdPartyId_1206,TransactionId_1051,0.0006131208,2019-02-25 14:30:08,25,0,56,1551105008,14,0,0,0,0,0,0,30,2,8,9,1,192000.0,192000.0,192000.0,192000.0,-1.0,0.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,5.65924854172364,-1.7578541874227753,-0.9156533773008918,2
1524,-192000.0,1000.0,BatchId_969,ChannelId_1,256,UGX,UGX,272,0.0006131208,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2019-03-27 14:30:53,27,2,1553697053,0,0,0,0,0,0,1,1.0,0.0,1.0,-1.0,2019-02-25 14:30:57,LoanApplicationId_967,LoanId_556,2019-05-02 10:09:03,PayBackId_899,4,8,7,ProviderId_1,4,ThirdPartyId_1522,TransactionId_1368,0.0006131208,2019-02-25 14:30:58,25,0,56,1551105058,14,0,0,0,0,0,0,30,2,58,9,1,192000.0,192000.0,192000.0,192000.0,0.0,0.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,0.0,0.0,5.7751162152048146,-1.7511871482488015,-0.9567725780924633,2
1526,-192000.0,18000.0,BatchId_1729,ChannelId_1,256,UGX,UGX,66,0.0006131208,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2019-03-27 14:31:02,27,2,1553697062,0,0,0,0,0,0,1,1.0,0.0,1.0,-1.0,2019-02-25 14:31:05,LoanApplicationId_1405,LoanId_1200,2019-03-01 08:29:26,PayBackId_1018,4,8,7,ProviderId_1,4,ThirdPartyId_1351,TransactionId_2340,0.0006131208,2019-02-25 14:31:06,25,0,56,1551105066,14,0,0,0,0,0,0,31,2,6,9,1,192000.0,192000.0,192000.0,192000.0,-1.0,0.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,5.661960490445597,-1.7573375176797477,-0.9125991164637054,2
1527,-192000.0,10000.0,BatchId_891,ChannelId_1,256,UGX,UGX,59,0.0006131208,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2019-03-27 14:31:09,27,2,1553697069,0,0,0,0,0,0,1,1.0,0.0,1.0,0.0,2019-02-25 14:31:12,LoanApplicationId_1433,LoanId_364,2019-03-14 09:53:08,PayBackId_765,4,8,7,ProviderId_1,4,ThirdPartyId_984,TransactionId_1360,0.0006131208,2019-02-25 14:31:12,25,0,56,1551105072,14,0,0,0,0,0,0,31,2,12,9,1,192000.0,192000.0,192000.0,192000.0,0.0,0.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,0.0,5.988491508931857,-1.7847987600388704,-0.9048549111907704,2
1542,-192000.0,34000.0,BatchId_1385,ChannelId_1,256,UGX,UGX,89,0.0006131208,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2019-03-27 14:32:16,27,2,1553697136,0,0,0,0,0,0,1,1.0,0.0,1.0,-1.0,2019-02-25 14:32:18,LoanApplicationId_1043,LoanId_1623,2019-03-11 07:59:49,PayBackId_538,4,8,7,ProviderId_1,4,ThirdPartyId_1569,TransactionId_951,0.0006131208,2019-02-25 14:32:19,25,0,56,1551105139,14,0,0,0,0,0,0,32,2,19,9,1,192000.0,192000.0,192000.0,192000.0,-1.0,0.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,5.649543989001246,-1.7503119717545361,-0.923897103425958,2
1544,-192000.0,16000.0,BatchId_1840,ChannelId_1,256,UGX,UGX,207,0.0006131208,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2019-03-27 14:32:25,27,2,1553697145,0,0,0,0,0,0,1,0.0,0.0,1.0,-1.0,2019-02-25 14:32:28,LoanApplicationId_1613,LoanId_1363,2019-03-07 13:06:24,PayBackId_177,4,8,7,ProviderId_1,4,ThirdPartyId_986,TransactionId_113,0.0006131208,2019-02-25 14:32:29,25,0,56,1551105149,14,0,0,0,0,0,0,32,2,29,9,1,192000.0,192000.0,192000.0,192000.0,0.0,0.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,0.0,0.0,6.63721444895897,-1.8361385282301106,-0.8931391200575042,2
1553,-192000.0,16000.0,BatchId_1314,ChannelId_1,256,UGX,UGX,199,0.0006131208,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2019-03-27 14:47:26,27,2,1553698046,0,0,0,0,0,0,1,1.0,0.0,1.0,-1.0,2019-02-25 14:47:28,LoanApplicationId_556,LoanId_1174,2019-03-04 12:43:47,PayBackId_1607,4,8,7,ProviderId_1,4,ThirdPartyId_391,TransactionId_1553,0.0006131208,2019-02-25 14:47:29,25,0,56,1551106049,14,0,0,0,0,0,0,47,2,29,9,1,192000.0,192000.0,192000.0,192000.0,0.0,0.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,0.0,0.0,6.148760692878105,-1.7702887848269082,-0.8961927938582376,2
1558,-192000.0,16000.0,BatchId_835,ChannelId_1,256,UGX,UGX,188,0.0006131208,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2019-03-27 14:50:16,27,2,1553698216,0,0,0,0,0,0,1,1.0,0.0,1.0,-1.0,2019-02-25 14:50:19,LoanApplicationId_289,LoanId_1264,2019-03-05 09:41:30,PayBackId_1608,4,8,7,ProviderId_1,4,ThirdPartyId_934,TransactionId_1434,0.0006131208,2019-02-25 14:50:20,25,0,56,1551106220,14,0,0,0,0,0,0,50,2,20,9,1,192000.0,192000.0,192000.0,192000.0,-1.0,0.0,1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-192000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,5.661042271926505,-1.724956696563018,-0.9043229073185737,2
1559,-1000.0,1165.0,BatchId_102,ChannelId_1,256,UGX,UGX,35,0.017780503,-1000.0,-1.0,-1.0,-1.0,-1.0,3.0,-1000.0,-1.0,-1.0,-1.0,-1.0,6.0,29.0,2019-03-27 15:27:55,27,2,1553700475,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-25 15:27:58,LoanApplicationId_1343,LoanId_99,2019-03-23 07:17:49,PayBackId_1944,0,11,11,ProviderId_1,5,ThirdPartyId_2024,TransactionId_738,0.0006131208,2019-02-25 15:27:59,25,0,56,1551108479,15,0,0,0,0,0,0,27,2,59,9,1,1000.0,11200.0,2644.8276,500.0,2833.6733,-1644.8276,0.37809646,-1000.0,-1.0,-1.0,-1.0,-1.0,-1000.0,-1.0,-1.0,-1.0,-1.0,20000.0,2427.1826,500.0,3277.4805,1.0,9.0,0.23684211,-0.7238281933695399,-0.047795692571826504,-1.2187830611746648,2
1560,-500.0,705.0,BatchId_685,ChannelId_1,256,UGX,UGX,99,0.018393623,-500.0,-1.0,-1.0,-1.0,-1.0,3.0,-500.0,-1.0,-1.0,-1.0,-1.0,6.0,30.0,2019-03-27 16:07:47,27,2,1553702867,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-25 16:07:50,LoanApplicationId_926,LoanId_1302,2019-05-10 18:37:31,PayBackId_122,0,15,15,ProviderId_1,5,ThirdPartyId_1794,TransactionId_1130,0.0006131208,2019-02-25 16:07:51,25,0,56,1551110871,16,0,0,0,0,0,0,7,2,51,9,1,500.0,6000.0,2191.6365,500.0,1971.7821,-1691.6365,0.22814003,-500.0,-1.0,-1.0,-1.0,-1.0,-500.0,-1.0,-1.0,-1.0,-1.0,15077.0,3736.8245,350.0,3932.3918,1.1,2.0,0.0625,-0.7784818155463328,-0.007905945865187421,-1.296582924089327,2
1563,-1000.0,1055.0,BatchId_1388,ChannelId_1,256,UGX,UGX,55,0.012875536,-1000.0,-1.0,-1.0,-1.0,-1.0,2.0,-1000.0,-1.0,-1.0,-1.0,-1.0,3.0,21.0,2019-03-27 17:32:05,27,2,1553707925,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-25 17:32:07,LoanApplicationId_940,LoanId_1209,2019-03-01 05:04:41,PayBackId_453,0,11,11,ProviderId_1,5,ThirdPartyId_86,TransactionId_1872,0.0006131208,2019-02-25 17:32:08,25,0,56,1551115928,17,0,0,0,0,0,0,32,2,8,9,1,1000.0,10000.0,4048.276,1000.0,2872.1099,-3048.276,0.24701874,-1000.0,-1.0,-1.0,-1.0,-1.0,-1000.0,-1.0,-1.0,-1.0,-1.0,12000.0,3709.5527,500.0,3360.223,1.3809524,2.0,0.08695652,-0.3170411060724255,-0.01433353789867965,-1.3432084920846707,2
1566,-5000.0,5250.0,BatchId_52,ChannelId_1,256,UGX,UGX,51,0.01532802,-5000.0,-1.0,-1.0,-1.0,-1.0,2.0,-5000.0,-1.0,-1.0,-1.0,-1.0,4.0,25.0,2019-03-28 09:33:26,28,3,1553765606,0,0,0,0,0,0,0,0.0,0.0,1.0,-1.0,2019-02-26 09:33:29,LoanApplicationId_1006,LoanId_844,2019-03-01 13:18:16,PayBackId_1204,1,12,12,ProviderId_1,5,ThirdPartyId_641,TransactionId_1940,0.0006131208,2019-02-26 09:33:30,26,1,57,1551173610,9,0,0,0,0,0,0,33,2,30,9,1,5000.0,14000.0,4024.0,100.0,3088.5918,976.0,1.2425448,-5000.0,-1.0,-1.0,-1.0,-1.0,-5000.0,-1.0,-1.0,-1.0,-1.0,50000.0,6273.4307,100.0,6856.4434,1.0,1.0,0.03846154,-0.2651305811712694,-0.03762613534630536,-1.278602663815727,2
1567,-10000.0,11600.0,BatchId_1941,ChannelId_1,256,UGX,UGX,35,0.017780503,-10000.0,-1.0,-1.0,-1.0,-1.0,3.0,-10000.0,-1.0,-1.0,-1.0,-1.0,6.0,29.0,2019-03-28 09:45:34,28,3,1553766334,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-26 09:45:37,LoanApplicationId_535,LoanId_1542,2019-03-23 07:16:37,PayBackId_1772,0,11,11,ProviderId_1,5,ThirdPartyId_1494,TransactionId_2526,0.0006131208,2019-02-26 09:45:38,26,1,57,1551174338,9,0,0,0,0,0,0,45,2,38,9,1,10000.0,11200.0,2644.8276,500.0,2833.6733,7355.1724,3.7809646,-10000.0,-1.0,-1.0,-1.0,-1.0,-10000.0,-1.0,-1.0,-1.0,-1.0,20000.0,2427.1826,500.0,3277.4805,1.0,9.0,0.23684211,-0.3922280136976794,-0.04507793910048161,-1.1977282943472018,2
1568,-5000.0,5550.0,BatchId_1131,ChannelId_1,256,UGX,UGX,232,0.005518087,-5000.0,-1.0,-1.0,-1.0,-1.0,3.0,-5000.0,-1.0,-1.0,-1.0,-1.0,3.0,9.0,2019-03-28 10:22:39,28,3,1553768559,0,0,0,0,0,0,0,0.0,1.0,1.0,-1.0,2019-02-26 10:22:42,LoanApplicationId_1580,LoanId_1267,2019-03-13 07:46:13,PayBackId_1718,1,12,12,ProviderId_1,5,ThirdPartyId_1776,TransactionId_440,0.0006131208,2019-02-26 10:22:43,26,1,57,1551176563,10,0,0,0,0,0,0,22,2,43,9,1,5000.0,5750.0,4775.0,2000.0,1003.1201,225.0,1.0471205,-5000.0,-1.0,-1.0,-1.0,-1.0,-5000.0,-1.0,-1.0,-1.0,-1.0,70000.0,12913.333,500.0,14376.283,1.1111112,1.0,0.1,-0.1421673243782624,-0.15555511699601798,-1.2222531335331717,2
1570,-5000.0,5325.0,BatchId_350,ChannelId_1,256,UGX,UGX,77,0.030042918,-5000.0,-1.0,-1.0,-1.0,-1.0,6.0,-5000.0,-1.0,-1.0,-1.0,-1.0,8.0,49.0,2019-03-28 14:09:21,28,3,1553782161,0,0,0,0,0,0,1,0.0,1.0,1.0,-1.0,2019-02-26 14:09:26,LoanApplicationId_1079,LoanId_1478,2019-03-04 11:39:59,PayBackId_1136,0,15,15,ProviderId_1,3,ThirdPartyId_105,TransactionId_956,0.0006131208,2019-02-26 14:09:27,26,1,57,1551190167,14,0,0,0,0,0,0,9,2,27,9,1,5000.0,118450.0,10568.1,500.0,23831.975,-5568.0996,0.47312197,-5000.0,-1.0,-1.0,-1.0,-1.0,-5000.0,-1.0,-1.0,-1.0,-1.0,130000.0,15507.772,500.0,30961.96,1.0204082,1.0,0.02,-0.1373621765861833,-0.6394311837305467,-0.667994258846521,2
